,SoC,Exp,Incremental cost,SoC,Exp,Incremental effect,,ICER
309,17583.01786,44344.99474,26761.97688,0.267978177,0.535571939,0.267593762,,100009.7189
310,22862.67808,47494.12344,24631.44535,0.284274415,0.542349622,0.258075207,,95442.89672
311,19661.29365,43879.77005,24218.47641,0.310339947,0.50887812,0.198538173,,121983.9795
312,20359.97515,44552.64739,24192.67224,0.38472174,0.678003816,0.293282076,,82489.43319
313,22656.38327,43819.72396,21163.34069,0.359473939,0.646696203,0.287222264,,73682.80015
314,21265.21739,49586.2083,28320.99091,0.334008766,0.665393602,0.331384836,,85462.54328
315,22748.81622,48388.26474,25639.44852,0.366372302,0.679406365,0.313034063,,81906.25741
316,19640.98813,37517.19336,17876.20522,0.325959476,0.573846115,0.247886639,,72114.4363
317,20265.19572,45767.69918,25502.50346,0.40497993,0.62543354,0.22045361,,115681.95
318,23036.36625,48001.03573,24964.66949,0.402864395,0.663289259,0.260424864,,95861.31324
319,18961.24077,39410.53846,20449.29768,0.328424939,0.652310379,0.32388544,,63137.4405
320,19840.62033,43519.87112,23679.25079,0.317185227,0.633320076,0.316134849,,74902.37425
321,19694.67922,42139.13993,22444.46071,0.271537046,0.554415614,0.282878568,,79343.09362
322,19948.86009,41474.64436,21525.78426,0.317283523,0.676847677,0.359564154,,59866.32442
323,22267.41834,45405.13485,23137.71651,0.390729322,0.696830539,0.306101217,,75588.44997
324,23773.94898,46420.03219,22646.08321,0.272907565,0.593495614,0.32058805,,70639.19954
325,22642.67089,40280.35132,17637.68043,0.36057192,0.639537001,0.278965082,,63225.40555
326,22140.33596,43461.95486,21321.6189,0.390489731,0.599263734,0.208774003,,102127.7486
327,21548.59103,54382.16284,32833.5718,0.318774191,0.714514639,0.395740447,,82967.43994
328,17812.86225,42074.61362,24261.75137,0.32700068,0.608182053,0.281181373,,86285.05904
329,22661.31775,54738.68192,32077.36417,0.314959114,0.777001669,0.462042555,,69425.12938
330,22264.42088,49070.72084,26806.29997,0.35294907,0.679513526,0.326564456,,82085.78572
331,18382.38801,41284.0936,22901.70559,0.290130557,0.517021552,0.226890995,,100937.0408
332,24397.69209,52488.49973,28090.80765,0.333625258,0.665384803,0.331759546,,84672.19111
333,19938.63801,40111.08837,20172.45035,0.382844033,0.734508618,0.351664585,,57362.7576
334,19881.1418,41833.91578,21952.77398,0.27553186,0.610630893,0.335099032,,65511.30225
335,21048.5571,42125.8821,21077.32501,0.308956197,0.55379905,0.244842853,,86085.11442
336,19901.58712,50090.27387,30188.68676,0.355403078,0.747216387,0.391813309,,77048.65057
337,22873.69942,51594.84849,28721.14907,0.349196574,0.726392743,0.377196169,,76143.79849
338,23515.57286,47621.8971,24106.32424,0.347788588,0.704624306,0.356835719,,67555.80505
339,20539.09303,42880.36119,22341.26815,0.365618167,0.665855508,0.300237342,,74412.02363
340,19617.92951,39293.85528,19675.92577,0.322433703,0.460459473,0.13802577,,142552.5518
341,20399.01678,47527.41996,27128.40318,0.419266814,0.756030103,0.336763289,,80556.29599
342,19238.60218,39181.23905,19942.63687,0.383397496,0.579699763,0.196302267,,101591.4752
343,19155.65731,47534.2932,28378.63589,0.282786819,0.500088433,0.217301614,,130595.6058
344,20363.38184,49636.97602,29273.59418,0.382877929,0.812413016,0.429535088,,68151.81119
345,19787.39183,45715.75217,25928.36034,0.321139051,0.652366892,0.331227841,,78279.53194
346,22697.42084,45717.15849,23019.73765,0.373368979,0.672645397,0.299276419,,76917.98015
347,19643.80177,50105.27557,30461.47379,0.335254989,0.793833352,0.458578363,,66425.88539
348,19730.25686,51964.38689,32234.13003,0.269155702,0.607076552,0.33792085,,95389.58626
349,23371.53589,55825.21259,32453.6767,0.315190527,0.859050537,0.54386001,,59672.84981
350,19042.90844,43029.4768,23986.56835,0.334451369,0.575322597,0.240871229,,99582.53832
351,19235.85888,45229.64187,25993.78299,0.304653307,0.757888626,0.453235318,,57351.62714
352,23979.53936,53198.52892,29218.98956,0.339544042,0.613496804,0.273952762,,106657.0357
353,17639.94273,39369.09023,21729.1475,0.370632798,0.585004759,0.214371961,,101361.8915
354,21405.49475,45022.23403,23616.73928,0.313914244,0.602135262,0.288221018,,81939.68449
355,20899.06311,44213.16281,23314.09971,0.300311349,0.595048377,0.294737028,,79101.35995
356,19159.6235,44929.62544,25770.00194,0.348678084,0.694616152,0.345938069,,74493.10812
357,22638.54012,47764.86656,25126.32644,0.383298091,0.716671354,0.333373264,,75369.95064
358,22361.50147,44918.14015,22556.63868,0.31126496,0.630932415,0.319667455,,70562.82506
359,21981.48155,44245.66293,22264.18138,0.385188773,0.750873664,0.365684891,,60883.51458
360,19253.87149,45058.45637,25804.58488,0.321051206,0.630389378,0.309338172,,83418.68936
361,19551.50472,39377.33763,19825.83291,0.39479803,0.686435654,0.291637623,,67981.0536
362,18741.25602,45278.38717,26537.13114,0.363014895,0.696682195,0.3336673,,79531.7106
363,20067.5646,37120.2039,17052.6393,0.343727042,0.583849319,0.240122277,,71016.48183
364,19319.70776,37570.88075,18251.17299,0.334113052,0.52684968,0.192736628,,94694.88604
365,24197.43972,48507.58129,24310.14157,0.318909682,0.47527071,0.156361027,,155474.4297
366,20385.32199,46770.87632,26385.55433,0.451971136,0.73065233,0.278681194,,94680.0678
367,20978.73584,47274.79044,26296.0546,0.428029666,0.779276537,0.351246872,,74864.87919
368,20430.07225,46856.25,26426.17776,0.309377023,0.613551188,0.304174165,,86878.44262
369,21397.60292,39322.33682,17924.7339,0.363692327,0.574105632,0.210413306,,85188.2149
370,20728.03026,44487.73397,23759.70371,0.343494566,0.642845822,0.299351256,,79370.64976
371,20336.28339,44082.08479,23745.8014,0.339109354,0.651400228,0.312290874,,76037.44895
372,19016.01931,46148.27676,27132.25744,0.305932356,0.627233876,0.32130152,,84444.84626
373,21665.60798,42825.57177,21159.96379,0.336837262,0.682684851,0.345847588,,61182.91557
374,22690.0503,42192.37176,19502.32146,0.334084758,0.662763851,0.328679093,,59335.44864
375,19514.77397,39993.622,20478.84804,0.340299682,0.599147215,0.258847533,,79115.48468
376,22411.22653,44464.93019,22053.70366,0.358557078,0.616647971,0.258090894,,85449.36762
377,21125.10245,46183.18441,25058.08196,0.351599999,0.69050266,0.338902662,,73938.87625
378,18332.41907,39126.37356,20793.95448,0.358399585,0.685535177,0.327135591,,63563.718
379,19934.63652,49319.15005,29384.51352,0.253292025,0.466560622,0.213268596,,137781.7176
380,21707.0733,42567.82291,20860.74962,0.340393772,0.56392502,0.223531247,,93323.6398
381,21123.83442,42086.36223,20962.52782,0.358431324,0.614410327,0.255979002,,81891.59124
382,22255.91286,45779.76574,23523.85288,0.34713489,0.648243263,0.301108373,,78124.20715
383,21305.77722,43010.52163,21704.74441,0.35397021,0.663695601,0.309725391,,70077.38154
384,23514.89956,44791.67469,21276.77513,0.273112613,0.597583301,0.324470688,,65573.79731
385,21165.96935,42613.26711,21447.29776,0.335844354,0.667395985,0.331551632,,64687.65559
386,20587.99482,44940.89863,24352.90382,0.251390814,0.482645954,0.23125514,,105307.5136
387,23162.47403,43476.56616,20314.09213,0.276929255,0.563846796,0.286917541,,70801.15091
388,24576.20721,52975.11244,28398.90523,0.272373902,0.712400673,0.440026771,,64539.03966
389,22472.67,43197.04537,20724.37537,0.26929678,0.533476147,0.264179367,,78448.12246
390,20809.68983,42787.22004,21977.53021,0.388821782,0.719498963,0.330677182,,66462.19164
391,22510.6602,41930.31871,19419.65851,0.299394046,0.509153926,0.20975988,,92580.42333
392,23231.50768,45357.89322,22126.38554,0.360211985,0.599686251,0.239474266,,92395.67122
393,18794.43778,36293.27567,17498.83789,0.278403463,0.533564984,0.255161521,,68579.45429
394,19883.24591,38714.5317,18831.28579,0.343408231,0.638567945,0.295159713,,63800.32553
395,24223.63075,56834.52502,32610.89428,0.420409232,0.714822962,0.29441373,,110765.5349
396,20185.33839,45680.98685,25495.64846,0.302823541,0.656872473,0.354048932,,72011.65195
397,23719.2197,50176.69254,26457.47284,0.374630976,0.752467831,0.377836855,,70023.5366
398,22631.41822,37732.14145,15100.72323,0.283643674,0.570987818,0.287344144,,52552.74394
399,20970.6398,51664.90849,30694.26868,0.369249179,0.705927635,0.336678456,,91167.90263
400,22010.93371,48470.94542,26460.01171,0.391580531,0.684808939,0.293228408,,90236.86311
401,19527.57808,45538.18201,26010.60393,0.354731243,0.635307859,0.280576616,,92704.10453
402,21247.0017,52686.66487,31439.66317,0.406152147,0.636120038,0.229967891,,136713.2735
403,20778.14356,43586.46033,22808.31677,0.316743511,0.628747611,0.3120041,,73102.61873
404,18112.38383,36185.25637,18072.87254,0.389461557,0.586158498,0.196696941,,91881.81807
405,21266.30142,43387.60941,22121.30799,0.336071999,0.640854982,0.304782983,,72580.52203
406,22265.31579,44968.15607,22702.84029,0.3302216,0.584980166,0.254758566,,89115.12039
407,22416.96276,50405.72603,27988.76327,0.380837838,0.658307074,0.277469236,,100871.591
408,20120.23056,39796.12701,19675.89645,0.315442186,0.702042111,0.386599925,,50894.72394
409,22951.6857,41875.15828,18923.47258,0.353413997,0.60430752,0.250893523,,75424.31674
410,18315.74588,44902.99695,26587.25107,0.207013693,0.475683444,0.268669751,,98958.85551
411,19430.98107,35374.22454,15943.24348,0.267952491,0.465029338,0.197076847,,80898.61249
412,22013.68895,42834.96979,20821.28084,0.336247691,0.624716325,0.288468634,,72178.66484
413,18463.89143,40869.30744,22405.41601,0.311362879,0.638694978,0.327332099,,68448.57596
414,20211.74848,38001.94185,17790.19337,0.348016225,0.595443558,0.247427333,,71900.67959
415,18727.44438,46616.13593,27888.69155,0.277583089,0.499964982,0.222381893,,125409.0031
416,22204.70597,48517.30256,26312.59659,0.349463309,0.746926403,0.397463094,,66201.35811
417,20319.28055,45739.94356,25420.66301,0.288580798,0.544612666,0.256031868,,99287.10506
418,20984.39017,45430.57972,24446.18955,0.342326228,0.606189,0.263862772,,92647.36141
419,20668.9697,46047.38331,25378.4136,0.282237828,0.588055682,0.305817854,,82985.38907
420,20324.61546,43321.47621,22996.86075,0.234564241,0.464251859,0.229687618,,100122.3355
421,19773.91925,43776.0635,24002.14425,0.323571593,0.683716133,0.36014454,,66645.86463
422,22242.66551,46152.69565,23910.03014,0.315985568,0.644642876,0.328657307,,72750.64209
423,20271.17468,47052.7778,26781.60313,0.338815479,0.653311626,0.314496147,,85157.17403
424,20730.26568,45178.67226,24448.40657,0.310377086,0.632371095,0.32199401,,75928.14103
425,21457.93378,47135.08383,25677.15005,0.353478813,0.620789665,0.267310852,,96057.26764
426,20415.27009,42849.39467,22434.12457,0.300424664,0.602934079,0.302509415,,74160.08719
427,19636.62807,38816.65626,19180.02819,0.374911486,0.596675966,0.22176448,,86488.27882
428,21826.39796,45133.73372,23307.33576,0.339963727,0.65282067,0.312856943,,74498.38112
429,19015.4694,41580.14231,22564.67291,0.339859151,0.639377068,0.299517917,,75336.63802
430,22848.95279,44069.16176,21220.20897,0.403168446,0.721058124,0.317889678,,66753.37529
431,20344.95255,39780.0556,19435.10305,0.335192825,0.606761683,0.271568858,,71566.02266
432,21598.25016,44286.4114,22688.16124,0.326832013,0.635192365,0.308360352,,73576.77833
433,20901.96169,40812.44024,19910.47855,0.352309191,0.624221054,0.271911862,,73224.01595
434,21187.15892,48806.34536,27619.18644,0.40187858,0.60468221,0.20280363,,136186.8448
435,20289.28106,44621.07544,24331.79438,0.345154473,0.647503714,0.302349241,,80475.79117
436,19273.65025,42315.55649,23041.90624,0.33054988,0.553598109,0.223048229,,103304.5918
437,18372.38521,45926.36206,27553.97684,0.345975055,0.654019126,0.308044071,,89448.16492
438,20145.07157,42187.40276,22042.33119,0.358694961,0.640288809,0.281593848,,78277.03385
439,22033.23518,48105.5857,26072.35052,0.287908155,0.67420257,0.386294415,,67493.47001
440,21055.75271,45760.55813,24704.80542,0.325244925,0.66305406,0.337809134,,73132.43758
441,22455.12317,46285.24272,23830.11954,0.347138866,0.724328133,0.377189267,,63178.14858
442,19179.96427,40784.43988,21604.47561,0.30792753,0.602722745,0.294795215,,73286.38501
443,21015.52518,45425.02736,24409.50218,0.336275042,0.716305304,0.380030262,,64230.41692
444,20804.09356,51763.3327,30959.23915,0.24971503,0.668687466,0.418972436,,73893.25995
445,20726.86863,54648.14992,33921.28129,0.346962701,0.797687301,0.4507246,,75259.44064
446,19871.10902,45437.55432,25566.4453,0.328564873,0.720555305,0.391990431,,65222.11577
447,20144.92191,46561.00981,26416.0879,0.38265799,0.698233114,0.315575124,,83707.76356
448,20317.13053,42734.68097,22417.55044,0.311235788,0.682808217,0.371572429,,60331.57653
449,24014.97561,51350.53334,27335.55773,0.380585465,0.758900144,0.378314679,,72256.13822
450,23011.04687,49761.85833,26750.81146,0.409357313,0.799749704,0.390392391,,68522.88122
451,20609.4286,42422.56324,21813.13464,0.368195077,0.643044401,0.274849324,,79363.97411
452,21222.29841,48929.74934,27707.45093,0.340956149,0.827587306,0.486631157,,56937.27279
453,21074.11852,38788.76121,17714.64269,0.288982949,0.635815453,0.346832504,,51075.49751
454,22897.95086,49504.94343,26606.99257,0.347769339,0.648162838,0.300393499,,88573.79637
455,21414.75627,56136.28787,34721.5316,0.391431783,0.792247614,0.40081583,,86627.14636
456,22750.42941,48734.39004,25983.96063,0.40031464,0.697134571,0.296819931,,87541.15863
457,19500.76355,43381.96123,23881.19768,0.296184849,0.618499549,0.3223147,,74092.79718
458,21704.97483,45364.3746,23659.39977,0.300640593,0.605577646,0.304937054,,77587.81515
459,20240.91881,40607.16083,20366.24203,0.320565024,0.617042404,0.296477379,,68694.08409
460,20481.66767,44404.57528,23922.90762,0.348978273,0.652007233,0.30302896,,78945.945
461,21613.10432,42389.82609,20776.72177,0.359761329,0.652978385,0.293217056,,70857.82133
462,21570.78871,43405.89123,21835.10252,0.348665752,0.664312036,0.315646283,,69175.85817
463,20935.73046,44793.79348,23858.06302,0.294768452,0.644633283,0.349864831,,68192.23
464,25800.72364,48738.95044,22938.2268,0.358756796,0.786910942,0.428154146,,53574.69269
465,19026.87893,43349.31549,24322.43657,0.336044958,0.525716935,0.189671977,,128234.2122
466,20454.83506,42089.8718,21635.03673,0.320206161,0.574990218,0.254784057,,84915.19056
467,19885.38987,41751.51615,21866.12629,0.341171715,0.602692908,0.261521193,,83611.29756
468,20328.24287,39451.84053,19123.59766,0.273581454,0.494499679,0.220918225,,86564.14675
469,18937.15264,45847.77953,26910.62689,0.361331307,0.641142492,0.279811185,,96174.23587
470,20036.60883,45178.7309,25142.12207,0.334262041,0.687974388,0.353712346,,71080.70252
471,22106.74968,44391.06075,22284.31107,0.28494082,0.623876653,0.338935833,,65747.8759
472,21404.82683,54103.19807,32698.37125,0.30228242,0.669098911,0.366816491,,89140.95201
473,21725.36567,43726.64502,22001.27935,0.322626625,0.692220428,0.369593803,,59528.269
474,26521.87154,55148.09832,28626.22678,0.327205613,0.650326,0.323120387,,88593.06911
475,20377.06354,45175.49128,24798.42774,0.328100792,0.582486348,0.254385556,,97483.63143
476,20508.45341,45498.40032,24989.94691,0.324512975,0.684191497,0.359678521,,69478.56329
477,21137.61307,43599.9866,22462.37352,0.350886604,0.722220712,0.371334108,,60491.00539
478,20988.30825,46570.17929,25581.87104,0.305403137,0.554136356,0.248733219,,102848.6308
479,19346.94763,48909.75974,29562.81211,0.375342177,0.792213019,0.416870842,,70915.99869
480,21789.47774,46856.05283,25066.57508,0.377037704,0.615523677,0.238485974,,105107.1252
481,23286.16867,45496.26127,22210.0926,0.322861411,0.598596303,0.275734892,,80548.72006
482,21556.99523,44203.24038,22646.24515,0.296995537,0.564319669,0.267324132,,84714.55596
483,19903.90396,37447.44752,17543.54356,0.343618066,0.547304305,0.203686239,,86130.2347
484,19863.91031,45995.89755,26131.98724,0.291739237,0.489552821,0.197813585,,132104.1083
485,20281.83042,41407.62339,21125.79298,0.308209407,0.615226842,0.307017434,,68809.75023
486,20229.61461,42574.55235,22344.93774,0.324287981,0.603335259,0.279047278,,80075.8132
487,24970.90095,50987.56937,26016.66842,0.342244844,0.676502015,0.334257171,,77834.28649
488,24173.54416,55222.0492,31048.50504,0.293141521,0.681189266,0.388047745,,80012.07447
489,20626.85419,36647.11053,16020.25634,0.320992911,0.644494629,0.323501718,,49521.39496
490,19473.2909,46497.48767,27024.19677,0.415869098,0.785429059,0.369559961,,73125.3372
491,22473.50091,38459.60613,15986.10521,0.286294357,0.447089924,0.160795567,,99418.81797
492,19837.12508,48555.72927,28718.60419,0.386402133,0.720906047,0.334503914,,85854.31439
493,22665.1149,52249.80147,29584.68657,0.312764101,0.713636684,0.400872583,,73800.72329
494,21687.90946,47335.04624,25647.13678,0.349319257,0.712568716,0.363249459,,70604.74876
495,19704.96072,47593.12889,27888.16817,0.366477179,0.64031513,0.273837951,,101841.867
496,22753.12135,35439.65204,12686.53068,0.335215208,0.528137183,0.192921974,,65759.90491
497,20122.85003,44195.7919,24072.94187,0.36471289,0.640268975,0.275556085,,87361.31483
498,21155.44631,43798.83734,22643.39104,0.392049337,0.576459267,0.18440993,,122788.3499
499,21224.15899,41483.13961,20258.98062,0.338374145,0.575697575,0.23732343,,85364.43527
500,21602.30194,52810.80083,31208.49889,0.306984672,0.72740021,0.420415538,,74232.50593
501,21934.6071,40615.51735,18680.91024,0.295637768,0.530408326,0.234770557,,79570.92425
502,20896.01706,56010.05899,35114.04193,0.358843549,0.74394857,0.385105021,,91180.43143
503,21341.96824,48720.01531,27378.04707,0.271982184,0.551723549,0.279741365,,97869.14102
504,23108.47385,50057.82584,26949.35199,0.328690456,0.676948202,0.348257746,,77383.35281
505,20326.39245,45198.9864,24872.59394,0.312488512,0.657640581,0.345152069,,72062.71149
506,21399.61228,46148.16247,24748.55018,0.341865162,0.712821345,0.370956183,,66715.5619
507,21023.03346,39241.8833,18218.84984,0.362329039,0.559886894,0.197557855,,92220.32622
508,21728.36641,42501.96066,20773.59425,0.24615275,0.501788494,0.255635744,,81262.47885
509,21582.36722,51007.70045,29425.33323,0.338072509,0.607150968,0.269078459,,109355.9603
510,21239.78768,51241.02869,30001.241,0.339444104,0.655584195,0.316140091,,94898.56505
511,23196.47925,46098.18409,22901.70484,0.390317112,0.597198819,0.206881708,,110699.5156
